页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,正负情感,子类目
27,4775849209102906,极目视频,2022-06-02 09:50:44,【#探访解封后的上海#：小吃店外排队“报复性消费”，不少理发店预约满员】#实拍上海街头#6月1日零时整，海关大楼响起洪亮的钟声，宣告上海全面恢复全市正常生产生活。商场、餐饮店、理发店也是人流如织。位于徐汇区徐家汇商圈的天钥桥路更显热闹。在这条有名的美食街上，几乎每家开门营业的小吃店门外都排着长队，网友们戏称为“报复性消费”。对许多在家憋了两个多月的人来说，理发是恢复秩序后的“头”等大事，几乎所有开业的理发店都需要提前预约，不少店铺都已提前被预约满员。在天钥桥路一家理发店内，顾客占满了每张座椅。  极目视频的微博视频,1,2,4,,,,,积极,市民生活
27,4775816053653878,吉林台郝峰,2022-06-02 07:38:59,【重启后的上海：小吃店排队报复性消费，居民午夜到外滩相互问好】#上海解封##上海疫情# 6月1日凌晨零时，上海全面恢复秩序，外滩和附近的延安路高架就一度出现拥堵，车辆在路上排起长龙。路面长串的刹车红灯让不少人感慨：熟悉的上海正在回来。6月1日零时整，海关大楼响起洪亮的钟声，宣告上海全面恢复全市正常生产生活。此时，距3月底上海发布浦东、浦西分区域静态管理已过去两个多月。马路上，公共汽车、小轿车、共享单车有序运行，地下轨道列车呼啸而过，上海三大火车站列车班次有序增加，黄浦江过江轮渡复航准备就绪；商场、餐饮店、理发店也是人流如织，不少餐饮门店排起长长的队伍，有人戏言要“报复性消费”……与此同时，上海6万余名民警、辅警强化街面巡逻防控，上海加快经济恢复和重振的50条措施已制定出台。被按下暂停键的城市，如今终于重归繁华。重启后的上海：小吃店排队报复性消费，居民午夜到外滩相互问好,0,0,0,,,,,积极,城市生活
27,4775697794990911,每日经济新闻,2022-06-01 23:49:04,【图集丨#上海全面恢复首日#一线探访：早餐店、菜场开张，客人也来了】6月1日零时，伴随着上海外滩海关大楼那浑厚又响亮的整点钟声，上海全市正式进入全面恢复正常生产生活阶段。 6月1日，《每日经济新闻》记者实地走访了上海的部分超市、菜场、早餐店，寻找久违的“烟火气”。图集丨上海全面恢复首日一线探访：早餐店、菜场开张，客人也来了 ,5,3,9,,,,,积极,社会生活
27,4775667478041994,东林逸士,2022-06-01 21:48:37,直击上海全面恢复首日：零时海关大楼钟声响起 地铁半日客流102.7万人次 直击上海全面恢复首日：零时海关大楼钟声响起 地铁半日客流102.7万人次    上海解封固然可喜可贺，但仍要加强防疫，防止疫情卷土重来。本次封控，给大上海乃至全国造成的损失是十分巨大的，令人痛心。其他大中城市一定要从中吸取教训，尽可能避免全域封控的无奈之举重现。 ,0,0,0,,,,,积极,城市恢复
27,4775628115021830,pierrechow,2022-06-01 19:12:12,散步随记3266 外滩JF一暼 今天是沪上静默后JF首日。老友曾提议当天去陈毅老市长雕塑前献上一束鲜花，未成行。我独自去了外滩，虽已自由，还有限制，秩序在逐步恢复之中。外滩是沪上地标，浦江两岸百年世界名楼、新型摩天大厦鳞次栉比，它在上海人心目中的地位是不可替代的。今天凌晨，海关大楼自鸣钟响起了东方红乐曲与十二响钟声，中山东一路上汽车喇叭齐鸣，聚江边聚集的小青年们一片欢呼，有的地方还放起了烟火，庆祝上海回来了。我到外滩，已是下午，阴云密布也并未影响人们快乐的心情。我也享受这放松自在的漫步。①陈毅市长雕塑。②外滩万国建筑。③和平饭店（原沙逊大厦），中银大厦（当年原计划造34层第一高楼，被英国老板翘脚沙逊一脚踢掉17层）。④海关钟楼。⑤外滩牛。⑥远眺浦东。⑦陆家嘴摩天楼。⑧外滩信号台（1883年）。⑨外白渡桥，上海大厦，苏联领事馆（当年革命者向往的地方，现俄罗斯领事馆）。 上海·外滩-陈毅广场,0,0,1,,,,,积极,城市景观
28,4775602760453774,接受眼前生活,2022-06-01 17:31:27,太好了，上海的成功抗疫十分鼓舞人心。大家鼓起勇气，坚定信心向着幸福出发吧。『直击上海全面恢复首日：零时海关大楼钟声响起 地铁半日客流102.7万人次』直击上海全面恢复首日：零时海关大楼钟声响起 地铁半日客流102.7万人次 ,0,0,1,,,,,积极,抗疫成就
28,4775577251480896,中国文娱网,2022-06-01 15:50:05,#上海恢复后外滩等地出现拥堵#  2022年6月1日起，上海市解除区域临时交通管制措施，恢复正常通行秩序。当晚大批市民从家中走出来，散步聊天十分热闹，很多私家车也上了高速，夜晚的上海车水马龙，多处堵车。不少市民以放烟花、开香槟等方式庆祝这一时刻。海关大楼上的大钟整点钟声响起后，不少司机一起鸣笛。 中宏网新闻的微博视频,155,231,179,,,,,积极,社会生活
28,4775540366513285,财联社APP,2022-06-01 13:23:31,【直击上海全面恢复首日：海关大楼钟声响起，地铁半日客流102.7万人次】“十、九、八、七、六、五、四、三、二、一……”2022年5月31日深夜，自发聚集在外滩的人群一起倒计时。6月1日零时整，海关大楼响起洪亮的钟声，宣告上海正式进入全面恢复全市正常生产生活阶段。曾经那个繁荣的上海正在快步归来。“欢迎回家”——6月1日早晨，很多来上班的市民看到“中国第一高楼”上海中心大厦底楼外立面上这几个大字。在被封控两个月后，这让他们内心激动而温暖。点击查看全文：网页链接,3,4,27,,,,,积极,城市事件
28,4775520178800887,咕噜咕噜月半,2022-06-01 12:03:18,志愿结束 有点怀念海关大楼的钟声 从空无一人到人来人往的南京路 我都见证 ,0,0,0,,,,,积极,个人经历
28,4775493033264179,不帅老先生,2022-06-01 10:15:26,恭喜上海，恭喜我大中国！《直击上海恢复首日重拾烟火气：海关大楼钟声响起 外滩汽车鸣笛-中国网》直击上海恢复首日重拾烟火气：海关大楼钟声响起 外滩汽车鸣笛直击上海恢复首日重拾烟火气：海关大楼钟声响起 外滩汽车鸣笛 ,0,0,0,,,,,积极,社会事件
28,4775341707760827,简简简西,2022-06-01 00:14:07,也是从没想过会在半夜12点直播看人家兜马路，太不容易了，海关大楼的钟声让人想哭 时隔整2月终于自由and一如继往地不想上班 ,0,0,2,,,,,消极,生活体验
28,4775337185248213,LastLifeInAUniverse,2022-05-31 23:56:09,伦敦：我喜欢我上周日在伦敦格林威治半岛制作的这段视频，上个星期天，我和我的男朋友度过了美好的一天，我们去了伦敦海关大楼的动漫展，然后我们走在码头上，然后我们乘坐阿联酋缆车到北格林威治站。 英国·Custom House for ExCel LastLifeInAUniverse的微博视频 ,0,0,0,,,,,积极,旅行体验
28,4774613358480913,plustenhhh,2022-05-29 23:59:55,外滩静止 / The Bund During Lockdown  今日份外滩。1843年上海开埠以来，外滩是第一次静默两个月之久。黄梅季节，阴沉的天，静止的街。唯有海关大楼的钟声，悲鸣回荡。 上海·外滩 ,0,0,2,,,,,消极,地标
28,4773491989285728,上图历史文献中心,2022-05-26 21:44:00,#上海文化地标#上海人民保安队总指挥部旧址位于黄浦区中山东一路13号海关大楼的410、412、413室。1949年4月，为了配合人民解放军解放上海，中共上海市委将各种纠察队、护厂队、消防队等组织起来，统一为以工人为主体的武装自卫组织，取名为“上海人民保安队”。队伍分为六个区队，共六万多人。1949年5月24日晚，人民保安队总指挥部设立在海关大楼四楼原缉私课税务司办公室内，即现在的401、412、413号房间，开始办公。25日，海关大楼首先挂出了“欢迎人民解放军解放大上海”的大标语。江海关党支部领导职工打开仓库取出武器，以主人翁姿态守卫海关总署及人民保安队总指挥部所在地——江海关大楼，迎接上海解放。5月27日，上海全境宣告解放，人民保安队队员和解放军战士一起巡逻在街头，守护着即将接管的工厂、机关、仓库等。5月28日，中共中央华东局和上海市委决定将“人民保安队”改名为“上海工人纠察队”，由即将成立的上海总工会筹备委员会纠察部领导，上海人民保安队胜利完成了历史使命。1987年11月17日，上海人民保安队总指挥部旧址被公布为上海市纪念地点。1989年7月1日，上海市文管会和上海海关在大楼底层门厅北侧墙面设立铜质浮雕标志，并在上海海关大楼正门前举行了“上海人民保安队总指挥部旧址”揭幕仪式。2014年4月，重新公布为上海市文物保护单位。,0,0,1,,,,,积极,历史遗产
29,4772734380805586,齐麟70,2022-05-24 19:33:32,这两天的直播我带来几张28年前的老唱片，1994年你在哪里呀？那个时候我在厦门做DJ，隔三差五地去位于轮渡的海关大楼，取海外各大唱片公司寄来的派台打榜碟，然后就迫不及待第一时间推荐给我的听众朋友，晚一分钟都不行……那真是一个迷人的年代啊！ 北京·北京广播电视台 ,4,18,20,,,,,积极,回忆
29,4772059915491692,竹节暗釉生暖香,2022-05-22 22:53:27,午后四点半出门，临时决定踩单车，尝试往外滩和外白渡桥方向。一度找不到方向，一位短发很飒的小姐姐跟我说，去外滩吗？跟我骑（简单交谈了解到，她竟然骑了两个小时才到）。一路看到了不少公交车，空空的。外滩有没有草还是不知道，亲水平台没有开放。离开时，听到了海关大楼悠扬的钟声，悲喜交集。 ,0,9,31,,,,,积极,户外活动
29,4770994042700981,栗子味小柚子,2022-05-20 00:18:03,这段话是听着海关大楼零点钟声写下的。就在前两天还不断跟朋友们感慨说“天呐 我们粉的那个全员未成年的男团居然有人马上要成年了”感觉时间真的过得好快，直到现在也有点无法接受这个事实。兑老师说像一个表盘终于走完了，我倒觉得像是雨滴终于从云层落到了由千万滴雨水组成的小池塘。“生活无外乎是做自己，这世界生生不息，万物都有自己的生存之道。”《人生七年》中的一句话送给你以祝贺来到了18岁，或许会是一个新的台阶、新的起点，愿你在今后的日子里依然闪闪发光。@BOYSTORY_贾涵予,0,0,13,,,,,积极,个人感慨
29,4770621270002914,潇洒友A,2022-05-18 23:36:47,#锁住春日回忆# 17日玉林龙潭产业园海关大楼附近……说是掏鸟窝专业抓八哥卖的……烧成煤炭了。#博文分享季# 潇洒友A的微博视频 ,13,12,24,,,,,消极,社会事件
29,4770598482349434,Z302,2022-05-18 22:06:14,未来的一段日子都要伴着海关大楼的钟声和对猪咪们的想念睡去 ,0,2,0,,,,,中性,日常生活
29,4770474430828504,云端的飞猪,2022-05-18 13:53:18,在这里的烦恼主要是睡觉，第一是太热，空调不能开，被子蛮厚的，应该是冬被。第二就是能美美地听着海关大楼的钟声入睡，但是早早地也会被钟声吵醒。 ,0,0,0,,,,,消极,住宿体验
29,4769309308224258,今日悉尼,2022-05-15 08:43:31,【悉尼爆发反疫苗游行，千名抗议者涌上街头，呼吁民众不要支持两大政党】《每日邮报》5月14日报道称，反疫苗示威者于周六在悉尼举行游行示威，呼吁民众在下周末的大选不要支持主要政党。周六，一千多人聚集在悉尼环形码头的海关大楼前，手持红色旗帜和尤里卡旗。有抗议者在台上发表谴责两大政党的演讲，并敦促民众“把主要政党排在最后”。网页链接,1,1,7,,,,,消极,社会事件
29,4768026225017527,桂强芳,2022-05-11 19:45:00,桂强芳走遍全球，公元前一千多年克里特岛的海关大楼就在此，这就是克里特岛最著名的地标建筑 希腊·克诺索斯遗址 桂强芳的微博视频 ,0,0,2,,,,,中性,旅游信息
29,4764414710382826,青兒風裡的夢,2022-05-01 20:34:07,周末下午滨江公园江边吹吹风散散步～看看有着一百多年历史的老海关大楼～凤凰号游轮～中江塔等等～及江畔新增的一条风情商业街太古集市～夜晚灯火辉煌好不热闹～是休闲的好去处#滨江太古集市#芜湖老海关大楼#江畔风景优美空气清新#足迹时光 芜湖 青兒風裡的夢的微博视频 ,0,0,1,,,,,积极,休闲活动
30,4764414710382826,青兒風裡的夢,2022-05-01 20:34:07,周末下午滨江公园江边吹吹风散散步～看看有着一百多年历史的老海关大楼～凤凰号游轮～中江塔等等～及江畔新增的一条风情商业街太古集市～夜晚灯火辉煌好不热闹～是休闲的好去处#滨江太古集市#芜湖老海关大楼#江畔风景优美空气清新#足迹时光 芜湖 青兒風裡的夢的微博视频 ,0,0,1,,,,,积极,休闲活动
30,4761813416412384,FashionVivid,2022-04-24 16:17:31,Pinault collection 与 Bottega Veneta 举办了名为“DANCING STUDIES” 演出，由 Lenio Kaklea 领衔呈献舞蹈表演。  地点：威尼斯古迹海关大楼 ,0,0,3,,,,,积极,艺术表演
30,4755925623374692,多力多滋配激浪,2022-04-08 10:21:32,咋在海关大楼干起来了 上海 ,0,3,7,,,,,消极,社会事件
30,4753574997001008,话匣子FM,2022-04-01 22:40:58,【听！你最熟悉的海关大楼钟声依旧】按下慢行键的城市，外滩海关大楼的钟声依旧响起，那是上海人最亲切的城市记忆。所以，那个如常的、车水马龙的、烟火气十足的上海，希望你快些回来。#上海此刻#  话匣子FM的微博视频 ,2,0,2,,,,,积极,城市记忆
30,4753574476906987,话匣子FM,2022-04-01 22:38:54,【听！你最熟悉的海关大楼钟声依旧】按下慢行键的城市，外滩海关大楼的钟声依旧响起，那是上海人最亲切的城市记忆。所以，那个如常的、车水马龙的、烟火气十足的上海，希望你快些回来。#上海此刻#  话匣子FM的微博视频 ,0,0,0,,,,,积极,城市记忆
30,4749532887778153,科尔马旅游局,2022-03-21 18:59:04,多处历史古迹在#科尔马# 卧虎藏龙，今日就为大家介绍科尔马当地最古老的公共建筑，那就是#Koïfhus# 。Koïfhus又称旧海关大楼，建于1480年，当时中世纪城镇有两条主要交通线路，为Grand'rue和Rue des Marchands。而Koïfhus位于两条路的交汇处，具有相当重要的战略意义。作为一处历史古迹，从一开始，它就有双重功能。建筑底层被用作仓库和进出口货物的征税场所，上层被用作1534年在阿尔萨斯成立的德卡波利斯（Decapolis）联合会的会议场所。从1870年到1930年，Koïfhus被工商会占用。1930年建筑物内部被列为法国历史古迹，而建筑物外墙则于1974年获得此称号。如今的Koïfhus还是会开展许多公共活动，被鲜花拥簇的建筑面对着热闹的小广场，一侧的喷泉有一丝灵动之气，坐在不远处的小酒馆小憩，眼前竟有一种童话般的梦幻之感，这便是科尔马的独特魅力吧💐法国旅行  图 | OT Colmar,13,18,75,,,,,积极,历史古迹
30,4746847833034528,泉州公交车,2022-03-14 09:09:38,关于临时取消停靠47个公交站点的信息为配合全市疫情防控工作的开展，3月14日起，我司所有营运线路临时取消停靠47个公交站点，由此带来的不便，敬请谅解！具体站点如下：一、温陵北路（2个）：温陵路中段(牙博士口腔)、海关大楼；二、津坂路（3个）：后坂菜市场、津坂街北段、津坂街中段；三、田安北路（3个）：丰泽小区、后坂街口、信和站；四、丰田街（1个）：丰田街；五、北淮路（1个）：北淮路；六、南淮路（1个）：晶都国际；七、刺桐路（7个）：东方银座、丰泽街口、刺桐公园、祥业花园、东美街口、泉秀街口、公路一公司；八、祥远路（3个）：祥远路北段、远太苑、祥远路南段；九、坪山路（5个）：云谷山兜、泉州农校、云谷工业区、丰泽区行政服务中心、客运中心站东门；十、丰泽街（4个）：儿童医院、泰和兴业、人民医院(人民保险)、公交大厦；十一、东涂街（2个）：丰泽小区南门、东涂街；十二、津淮街（5个）：津坂路口、水务集团、刺桐公园南门、东美小区、丰泽区政府；十三、妙云街（2个）：东美菜市场、泉州市公共资源交易中心；十四、津霞街（2个）：广益花园、刺桐明珠；十五、泉秀街（4个）：泉州汽车站北门、浦西路口、刺桐路口、客运中心站南门；十六、凤池东路（2个）：霞福村口、溜石村口。2022年3月14日,4,50,11,,,,,中性,公交服务变更
30,4741954119666227,多来点炫赫,2022-02-28 21:03:46,上海消防后续12 在上海呆的最后一个晚上  （二刷南京东路） 曲面投屏就很可  （拍巴基斯坦手工艺品真怕这人打我） 和平饭店和上海海关大楼   （感觉自己像是掉进在了电影里） 在外白渡桥上看浦东    过了桥就是俄罗斯领事馆 （十步一哨 简直了） 上海·俄罗斯驻上海总领事馆 ,0,0,2,,,,,中性,城市体验
31,4740105896724272,戆_鸠鸠,2022-02-23 18:39:35,淼城故事  #百年海关大楼（鬼楼） #终于可以一探究竟了 ,0,0,0,,,,,积极,建筑探险
31,4737012106264752,倪佩婕PeggyNie,2022-02-15 05:45:58,#旅行打卡##网红酒店##美食探店# 治疗拖延症开始陆续更新图文～【天域花园酒店】位于星汉街188号坐车比较方便地铁1号线6号口可以走出来就是要走不到五百米在园区海关大楼的附近我住园区这么久都没来过这片区域哈哈哈哈哈😂本地旅游博主上线啦这家酒店是泰国风格的进门就感受到了异域风情旁边就是小区我们是来粤菜餐厅吃年夜饭的东方之门近在眼前由于是冬天的晚上所以室外非常冷不然的话还可以游泳以后夏天来喝下午茶泳池很漂亮夜景也别有风情吃了一顿台州菜+粤菜+泰式改良毛血旺很奇特的创意菜和改良菜居然没踩雷人均也就一百块 苏州,0,1,3,,,,,积极,旅行打卡
31,4736540011398311,上海发布,2022-02-13 22:30:02,【建筑可阅读：外滩海关大楼的钟声，你听到过吗？】#上海记忆#到外滩游玩时，你听到过海关钟楼传出的钟声吗？你是否知道这座建筑和其顶部大钟的来历？今天，就让我们一起了解一下黄浦江畔这座具有特殊意义的历史建筑——海关大楼（原名江海关大楼）。 ,35,15,59,,,,,积极,建筑历史
31,4729178555155103,陈默默与夏天,2022-01-24 14:58:13,好久没有进奥克兰DFS了，今天被门口的红色老虎🐯吸引（红老虎特别适合春节拍照打卡）～ 不赶时间在里面仔细逛了逛，意外收获4.2折BV（先7折，会员再6折）这也太值了！！！猴嗨森～  ✨ 发现在这座拥有150年历史的古迹—海关大楼拍照📷很容易出片～ 我太喜欢这个楼梯了 仰视or俯视效果YYDS！ ✨仔细逛发现不少春节限定款，亲友送礼搞定🤝… 顺便给自己囤了神仙水😻 ✨现在购物就送春联  可以在二楼让书画家写上你指定的字🤗  免费🆓  （写字的活动好像只有几天，春节前的周末下午12:00—17:00）✨ 指定美妆产品满$300可享9折优惠（不包括Dior，Chanel）✨支付宝消费满2000元，送50元DFS代金券（满1000可用）； 满6000元送180元代金券（满4000可用）。春节摄影大赛新西兰·奥克兰#虎年##dfs##虎年限定##逛街##maxmara大衣# 新西兰,34,90,185,,,,,积极,购物体验
31,4725591239295902,吴昊CHAMPS尊臣置业,2022-01-14 17:23:31,"伦敦租房 🥳阳台超美景观🏢Carrick House/三居室一月31即🉑️入住📍91 Carrick House, 27 Royal Crest Avenue, LONDON, E16 2SU⏰皇家码头交通便利，位于浮桥码头和海关大楼 DLR 站之间，12 分钟即可到达金丝雀码头有 Fullers Pub、星巴克、Sainsburys、药房、美甲沙龙、牙医、小酒馆、咖啡店和社区中心。🚇🚇🚇乘坐游轮至格林威治大学23分钟乘坐地铁至玛丽皇后学院33分钟乘坐公交至东伦敦大学23分钟@伦敦租房资讯快报 伦敦租房 吴昊CHAMPS尊臣置业的微博视频",0,0,0,,,,,积极,租房信息
31,4717855377723352,乐玩日志,2021-12-24 09:03:58,#佛山十大潮玩地# 三水河口百年火车站主题公园，这是一个小众又“出片”的地方。民国风情街区建筑复原了三水百年海关大楼旧貌，让我们感受到这个中国最早的复线铁路、广东第一条铁路终点站当年的风光。#不止旅行##100个微博年度旅行地# @活力广东 @乐游广东 佛山·海国大良(清晖店) ,1067,120,1906,,,,,积极,旅游地点
31,4715879126270784,双鱼座未达的阡陌,2021-12-18 22:11:02,#视频创意话题大赛##生活中无处不在的风景# 临近傍晚的厦门厦鼓海峡，老海关大楼前游轮在海面上缓缓驶过，悠闲的生活感  双鱼座未达的阡陌的微博视频 ,0,0,0,,,,,积极,风景描述
31,4678917816061109,南宁铁路,2021-09-07 22:20:00,#宁铁微分享#【打卡打卡！#民国文化主题墙画亮相沈阳街头#】近日，在沈阳市沈河区二纬路街边，由沈阳本土青年墙绘创作者创作的一组极具民国风情的墙画惊艳亮相。据了解，该地段周边拥有于济川公馆旧址、奉天海关大楼旧址、张作相故居旧址等5大民国建筑，历史文化内涵丰富。这组以“民国文化”为主题的墙画，高3米、6幅总面积近133平方米，通过建筑物不同的透视关系及颜色整合，生动反映民国时期盛京城建筑物的宏伟以及当时的历史文化演变。辽视第一时间的微博视频,16,4,7,,,,,积极,文化艺术
32,4546472265122792,哲法社实,2020-09-07 10:48:39,【哲法】@团在上师大@上师大社会实践中心【暑期社会实践——微课大赛】（20200907）本期微课堂分为街道、建筑、名人、名校四部分，第一部分街道主要介绍了:淮海路和武康路；第二部分建筑主要介绍了:亚细亚大楼、日清大楼、海关大楼；第三部分名校介绍了:复旦大学、上海交通大学以及我们的上海师范大学；第四部分名人介绍了钱大昕、傅雷、顾维钧；,0,0,0,,,,,积极,社会实践活动
32,4545816578228954,魏无心,2020-09-05 15:23:11,#i游黄浦# “起跑外滩，解锁黄浦”定向挑战赛，解锁第三站，海关大楼。大楼上的钟是世界第三大钟，四个小钟每15分钟响一次，每次钟声持续10秒。完成了偶遇其他小组、给他们拍照的任务！@旅游天地官方微博 ,0,0,8,,,,,积极,旅游活动
32,4545468250464221,猫月在别处,2020-09-04 16:19:04,位于广州西堤的粤海关大楼(俗称大钟楼)是一座欧洲新古典主义建筑，由英国建筑师戴卫德·迪克仿照欧洲古典建筑形式设计。 1916年竣工后响起的第一声钟声，就是为了便于统一时间征收船舶吨税。至今一直作为海关税务大楼使用，是全国历史最长的海关大楼，也是广州市的标志性建筑之一。 ,1,1,1,,,,,积极,建筑描述
32,4544459477617504,CHARLIE_WANG_,2020-09-01 21:30:33,这是#外滩#  P1为日本建成于1927年的外滩16号原台湾银行。 P2为1923年建成的外滩12号原汇丰银行大楼。 P3为建于1927年的外滩十三号江海关大楼，与英国的大本钟为同款，曾于大本钟播放相同的钟声Westminster，现播东方红。 P4为亚太地区最早的气象信号塔，建于1907年。 ,0,8,13,,,,,中性,建筑历史
32,4544395443187885,官渡区太和街道办事处,2020-09-01 17:16:07,2020年9月1日下午，太和街道和平路社区与昆明海关相关领导，针对北京路235号海关大楼1楼铺面的创文宣传氛围营造提升进行现场沟通，联合单位一同为昆明市创文贡献力量。@昆明官渡发布 @中共官渡区委组织部@昆明市官渡区委办 @昆明市官渡区政府办 ,0,0,0,,,,,积极,社区活动
32,4544132225174810,静水流深冬日暖阳,2020-08-31 23:50:10,靳东每天午休在外滩徜徉，黄浦江上悠扬的汽笛声，海关大楼浑厚的钟声，总能让我想起明楼明楼不知道看了多少遍，台词早已滚瓜烂熟，家里的小童鞋说，明楼真应该给我颁个奖每次看一郎，泪眼婆娑的我就想，单纯善良的一郎有明楼这样一个大哥就好了，有大哥指点，他肯定不会被骗，不会是风雪天走丢的孩子黄志雄也一样，有明楼这样一个大哥，他一定能走出来，还会是公交站刚一出现的那个阳光帅气的大男孩多想剧情重来，一郎、志雄，都和明台一样，有个大哥在身边永远的靳东明楼，您一直都是我们的骄傲,6,61,87,,,,,积极,追剧感受
33,4542674150886686,-SunlightOn-,2020-08-27 23:16:19,晚间7点时刻 站在海关大楼的大钟下 听着钟声 看着十里洋场万国建筑群的灯光亮了起来  偌大的城市 渺小的人 悠远的历史 短暂的生命 我们都只是从这个浮华的世界匆匆路过而已_ 上海 ,0,0,2,,,,,中性,城市景观
33,4542123754396335,海口市文明办,2020-08-26 10:49:14,【琼海关旧址修缮完工 有望成海口湾畔文旅新“打卡点”】建筑是凝固的音乐，用心倾听能感受到它所弹奏出的岁月协奏曲。对海口人来说，琼海关旧址办公楼见证了时光流转和沧桑历史，深厚的文化底蕴令人流连忘返。让人欣喜的是，琼海关大楼及附属建筑外立面修缮工程被列入海口重点文物保护修缮工程，经过系统科学的修缮改造，这座海口历史文化地标建筑如今重焕新风采，有望成为海口湾畔文化旅游的新“打卡点”。琼海关旧址修缮完工 有望成海口湾畔文旅新“打卡点”,0,0,0,,,,,积极,文化遗产保护
33,4541817086817829,i雨林,2020-08-25 14:30:39,【灵秀荆楚--江汉关博物馆】江汉关大楼于1924年建成，是中国现存最早的三座海关大楼之一。 高46.3m，主立面以钟楼为中心，“三段式”构图，文艺复兴风格。博物馆设在大楼的第1—2层。布展非常用心，用详实的文物文献，见证武汉百年间的兴衰起伏。而馆中陈列的一些实物，经过一百多年，仍然掩饰不住的精致。读懂一座城，请从博物馆开始。 武汉·江汉关博物馆,0,0,3,,,,,积极,建筑描述
33,4541205566458533,怡然自乐111,2020-08-23 22:00:41,南京路步行街从河南路向外滩延伸，一路走到外滩用手机拍了几张海关大楼的照片#2020.08# ,0,7,5,,,,,积极,旅游
33,4541187879601221,爱尔兰华人志,2020-08-23 20:50:23,【爱尔兰暴发反封锁抗议活动，称戴口罩的白痴，警方逮捕三人】周六，数百人参加在爱尔兰首都都柏林的抗议活动，反对政府的封锁措施。爱尔兰黄背心组织召集了大约500人抵达市中心海关大楼外举行抗议。  爱尔兰暴发反封锁抗议活动，称戴口罩的白痴，警方逮捕三人 ,0,1,1,,,,,消极,社会事件
33,4540769534490302,收物SHOWROOM,2020-08-22 17:08:03,【加州-小丘之上的地中海风别墅】 5房、5.5卫，177.5万刀！~ 神话般的海关大楼，位于Catta Verdera的主要街道之一上。 这座建于2008年的6300平方英尺西班牙现代风格住宅，位于一个封闭式社区内，为葡萄酒和高尔夫爱好者提供两全其美的选择。#豪宅# #别墅设计# 收物SHOWROOM的微博视频 ,1,0,4,,,,,积极,房产描述
33,4540028048379930,JQMM2022,2020-08-20 16:01:39,学校停课 通关无望  海关大楼旁的校巴和旅游巴 ,0,2,2,,,,,消极,教育
33,4539980787483800,victorli94,2020-08-20 12:53:51,现有一个卧室转租，因工作原因需要转租。小区是新馨花园，小区配套成熟，对面是海关大楼、印象城。位于姑苏老城区和园区交界处，出门就是一号线地铁口，通勤极其便利。现代大道可以看到园区高楼，夜景美丽。卧室位于一楼，朝南，带阳台，目前居住两个男生，上班族，作息正常。户型方正，120多平，空调冰箱厨房卫生间洗衣机wifi齐全。价格1300一个月。有意联系：18052685100（手机）                  llikaii（微信） 苏州,2,2,1,,,,,积极,租房信息
34,4539980787483800,victorli94,2020-08-20 12:53:51,现有一个卧室转租，因工作原因需要转租。小区是新馨花园，小区配套成熟，对面是海关大楼、印象城。位于姑苏老城区和园区交界处，出门就是一号线地铁口，通勤极其便利。现代大道可以看到园区高楼，夜景美丽。卧室位于一楼，朝南，带阳台，目前居住两个男生，上班族，作息正常。户型方正，120多平，空调冰箱厨房卫生间洗衣机wifi齐全。价格1300一个月。有意联系：18052685100（手机）                  llikaii（微信） 苏州,2,2,1,,,,,积极,租房信息
34,4538226751308239,梅州文广旅游,2020-08-15 16:43:55,从梅州城市公共汽车有限公司获悉，8月 13 日起，开通102路公交线路。该线路从公共汽车总站始发，途经新苑路口、人力资源市场、海关大楼、江南车站、梅龙商城、东山大桥、客家公园、东山富乐花园、百岁山等站点后到达终点站祥云禅寺。 ,0,0,0,,,,,积极,交通出行
34,4538204222919538,上海奉贤发布,2020-08-15 15:14:25,#奉贤新闻# 【中国海关的发源地——奉贤漴阙江海关】谈起海关，我们的脑海中马上就会想到位于上海中山东一路的海关大楼。但我们没有想到的是中国最早的海关——清代的“江海关” ，最初便是设立在奉贤漴阙。中国海关的发源地——奉贤漴阙江海关 ,9,5,8,,,,,积极,历史遗迹
34,4536310074968471,云衣定制202007,2020-08-10 09:47:44,一战时期的老上海有这样一个故事：一个英国小伙子到上海找工作，但答应帮他介绍工作的朋友拒绝带他去见老板。理由是：你穿得不体面，这是对别人的不尊重。于是英国小伙子找到北四川路的西服店，定制了两套西服去面试。尽管当时他所要谋职的只是一个在海关大楼码头捞尸体的工作而已。旧时身着定制西服准备应聘工作的青年▼女性西装套装的经久不衰，离不开时尚界的这几位设计大师。Coco Chanel的女性裤装热潮。Coco Chanel 不仅一手打造了针织水手裙、迷你小黑裙和小香风外套等经典造型。20世纪20年代，她还掀起女性的裤装浪潮，对女士便装做出卓越贡献，为裤子作为西装套装的下装登上历史舞台奠定基础。 石家庄,0,0,0,,,,,中性,历史故事
